MARCA,SUB-CATEGORIA,CANAL ,SKU,CÓDIGO DE BARRAS,PRODUCTO,Ciudades,Unidades distribuidas , Tamaño ,2021 ENERO,2021 FEBRERO,2021 MARZO,2021 ABRIL,2021 MAYO,2021 JUNIO,2022 ENERO,2022 FEBRERO,2022 MARZO,2022 ABRIL,2022 MAYO,2022 JUNIO, Total 2021 , Total 2022 , Total general 
INFANTI,BIBERONES,Autoservicios,7230,7.50103E+12,BIB ACUARIO 8OZ,Guadalajara,"10,145", 8OZ,0,89,58,34,50,17,67,31,34,67,34,101,247,334,581
INFANTI,BIBERONES,Autoservicios,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Guadalajara,"10,146", 8OZ,180,0,108,108,180,144,180,108,144,144,180,252,720,"1,008","1,728"
INFANTI,BIBERONES,Autoservicios,1257,7.50103E+12,BIBERON COLOR 240,Monterrey,"10,147",0,0,60,115,86,130,72,173,58,86,168,115,144,463,744,"1,207"
INFANTI,BIBERONES,Autoservicios,1258,7.50103E+12,BIBERON COLOR 120,Ciudad de Mexico,"10,148",0,0,86,58,29,115,86,58,58,58,58,144,86,374,461,835
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,149",0 OZ,114,43,54,0,102,54,140,72,72,90,2,120,367,497,864
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"10,150", 8OZ,307,38,108,0,228,168,178,86,245,192,185,144,850,"1,030","1,879"
INFANTI,BIBERONES,Autoservicios,1301,7.50103E+12,BIB FOREST 8OZ,Monterrey,"10,151", 8OZ,60,19,5,0,36,24,58,26,22,36,46,5,144,192,336
INFANTI,BIBERONES,Autoservicios,1302,7.50103E+12,BIB FOREST 4OZ,Monterrey,"10,152", 4OZ,0,0,0,10,31,0,0,0,0,0,26,0,41,26,67
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,153",9 OZ,0,0,0,5,36,0,0,0,0,0,24,0,41,24,65
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Guadalajara,"10,154", 4OZ,0,0,0,41,94,0,0,0,0,0,38,0,134,38,173
INFANTI,BIBERONES,Autoservicios,7230,7.50103E+12,BIB ACUARIO 8OZ,Ciudad de Mexico,"10,155", 8OZ,0,0,0,0,0,0,0,0,0,2,39,12, -   ,53,53
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Ciudad de Mexico,"10,156",5 OZ,0,0,0,72,307,0,0,0,0,0,127,0,379,127,506
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,157",0 OZ,0,0,0,5,38,0,5,7,0,2,24,10,43,48,91
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"10,158", 8OZ,0,0,0,0,0,0,0,2,2,1,11,2, -   ,17,17
INFANTI,BIBERONES,Autoservicios,1301,7.50103E+12,BIB FOREST 8OZ,Guadalajara,"10,159", 8OZ,0,0,0,12,65,0,0,0,0,0,31,0,77,31,108
INFANTI,BIBERONES,Autoservicios,1302,7.50103E+12,BIB FOREST 4OZ,Monterrey,"10,160", 4OZ,0,0,5,0,0,0,2,36,0,34,0,12,5,84,89
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"10,161",9 OZ,0,0,11,1,0,0,10,0,0,0,10,3,12,23,35
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Ciudad de Mexico,"10,162", 4OZ,0,0,5,2,10,10,10,10,10,10,10,11,28,62,90
INFANTI,BIBERONES,Autoservicios,7230,7.50103E+12,BIB ACUARIO 8OZ,Ciudad de Mexico,"10,163", 8OZ,17,14,0,17,13,8,7,5,39,4,8,16,68,78,146
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Monterrey,"10,164",5 OZ,107,73,125,79,160,125,108,67,131,102,228,32,668,668,"1,337"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,165",0 OZ,113,72,175,29,65,72,31,19,38,31,122,22,526,264,790
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Monterrey,"10,166", 8OZ,22,24,24,12,22,46,29,19,29,34,84,26,149,221,370
INFANTI,BIBERONES,Autoservicios,1301,7.50103E+12,BIB FOREST 8OZ,Guadalajara,"10,167", 8OZ,53,38,38,19,43,53,50,29,67,31,77,29,245,283,528
INFANTI,BIBERONES,Autoservicios,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"10,168", 4OZ,120,77,96,84,158,178,91,53,130,62,271,24,713,631,"1,344"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,169", 4OZ,0,0,10,0,0,0,0,7,10,22,83,22,10,143,152
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,170",9 OZ,178,132,312,146,394,286,247,175,271,209,598,65,"1,447","1,565","3,012"
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"10,171", 8OZ,34,26,36,24,26,74,26,29,65,58,122,22,221,322,542
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Guadalajara,"10,172",0 OZ,24,10,19,10,19,53,26,5,2,12,17,0,134,62,197
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Monterrey,"10,173", 8OZ,0,0,2,0,0,0,0,5,4,3,31,8,2,51,53
INFANTI,BIBERONES,Autoservicios,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"10,174", 8OZ,46,36,24,19,70,84,60,29,62,91,137,46,278,425,703
INFANTI,BIBERONES,Autoservicios,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"10,175", 4OZ,29,17,29,17,24,70,12,24,41,17,65,17,185,175,360
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,176", 4OZ,2,16,4,4,7,5,9,1,0,3,10,1,38,24,62
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,177",9 OZ,13,4,4,8,14,10,9,7,16,7,23,5,53,67,120
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"10,178", 8OZ,13,7,12,9,17,19,13,10,22,10,39,5,77,99,176
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,179",0 OZ,8,8,2,9,6,7,8,6,10,5,18,5,40,53,93
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"10,180", 8OZ,6,7,8,4,6,7,7,7,12,2,19,4,38,52,90
INFANTI,BIBERONES,Autoservicios,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"10,181", 8OZ,0,0,0,185,692,0,0,0,0,0,350,0,877,350,"1,228"
INFANTI,BIBERONES,Autoservicios,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"10,182", 4OZ,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,183", 4OZ,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"10,184",9 OZ,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"10,185", 8OZ,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,186",0 OZ,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,187", 4OZ,0,0,0,0,456,0,170,134,134,168,185,168,456,960,"1,416"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"10,188",9 OZ,0,0,0,0,0,0,0,16,16,31,55,39, -   ,156,156
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,189", 8OZ,0,0,0,0,749,214,370,336,538,168,403,269,962,"2,083","3,046"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,190",0 OZ,132,240,156,188,83,188,100,194,90,90,210,106,988,790,"1,777"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,191", 4OZ,103,146,283,209,384,235,89,257,82,168,202,202,"1,361",998,"2,359"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,192",9 OZ,0,0,9,0,0,0,0,47,16,78,86,78,9,304,313
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"10,193", 8OZ,149,218,360,348,449,384,168,605,235,235,403,269,"1,908","1,915","3,823"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,194",0 OZ,456,382,372,374,205,504,240,360,330,300,420,300,"2,293","1,950","4,243"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,195", 4OZ,209,223,530,307,566,655,302,302,302,302,638,302,"2,491","2,150","4,642"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,196",9 OZ,0,0,50,0,0,0,0,23,39,78,164,101,50,406,456
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"10,197", 8OZ,382,293,761,300,758,"1,082",336,302,"1,445",269,672,840,"3,576","3,864","7,440"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Guadalajara,"10,198",0 OZ,0,26,18,95,0,32,90,90,0,0,30,60,172,270,442
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,199", 4OZ,0,0,38,223,0,2,0,269,0,67,34,67,264,437,701
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"10,200",9 OZ,0,0,0,0,0,0,0,62,0,16,31,16, -   ,125,125
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,201", 8OZ,0,0,58,338,0,26,235,571,0,0,134,168,422,"1,109","1,531"
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,202", 8OZ,0,202,624,0,0,0,0,0,134,0,0,0,826,134,960
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Monterrey,"10,203",8 OZ,0,60,65,0,0,0,0,0,26,0,0,0,125,26,151
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,204",0 OZ,594,702,602,904,253,775,600,750,510,300,780,450,"3,830","3,390","7,220"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,205", 4OZ,403,401,"1,109",895,"1,068",967,470,"1,210",538,571,907,636,"4,843","4,332","9,175"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"10,206",9 OZ,0,0,14,0,0,0,0,109,55,117,179,156,14,616,631
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Ciudad de Mexico,"10,207", 4OZ,103,72,142,173,173,158,142,94,175,101,134,120,821,766,"1,586"
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,208", 8OZ,550,523,"1,243",763,941,"1,159",638,"1,546","1,445",605,"1,022",926,"5,179","6,182","11,362"
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Monterrey,"10,209",5 OZ,0,0,8,0,0,0,0,163,61,71,102,112,8,510,518
INFANTI,BIBERONES,Autoservicios,7276,7.50103E+12,BIB FOREST 9OZ,Guadalajara,"10,210", 9OZ,0,0,0,0,0,0,7,2,2,0,2,1, -   ,14,14
INFANTI,BIBERONES,Autoservicios,1170,7.50103E+12,BIBERON ADV 2OZ,Guadalajara,"10,211", 2OZ,47,31,43,50,48,53,30,62,26,34,64,21,273,237,510
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Monterrey,"10,212",8 OZ,211,293,120,125,214,185,151,274,257,62,197,146,"1,147","1,087","2,234"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,213",0 OZ,434,685,518,632,206,517,390,690,240,240,540,300,"2,994","2,400","5,394"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,214", 4OZ,326,278,838,629,"1,022",821,336,907,437,437,739,468,"3,914","3,324","7,238"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"10,215",9 OZ,0,0,14,0,0,0,0,73,39,62,101,90,14,366,380
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Monterrey,"10,216", 4OZ,98,62,84,115,115,132,91,70,65,82,86,103,607,497,"1,104"
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"10,217", 8OZ,391,295,739,456,643,691,336,907,773,336,"1,008",403,"3,216","3,763","6,979"
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Monterrey,"10,218",5 OZ,0,0,8,0,0,0,0,112,51,51,82,61,8,357,365
INFANTI,BIBERONES,Autoservicios,1170,7.50103E+12,BIBERON ADV 2OZ,Guadalajara,"10,219", 2OZ,38,22,30,40,40,46,10,44,21,25,38,18,214,154,369
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Ciudad de Mexico,"10,220",8 OZ,199,233,79,86,139,125,77,170,182,31,103,79,862,643,"1,505"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,221",0 OZ,170,140,90,311,131,320,170,281,210,210,390,240,"1,163","1,501","2,664"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,222", 4OZ,91,84,468,334,350,362,101,336,235,370,470,185,"1,690","1,697","3,386"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"10,223",9 OZ,0,0,9,0,0,0,0,86,16,55,195,39,9,390,399
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Guadalajara,"10,224", 4OZ,43,26,55,134,110,130,96,53,106,77,94,38,499,463,962
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"10,225", 8OZ,108,77,420,427,487,526,168,470,470,269,638,470,"2,045","2,486","4,531"
INFANTI,BIBERONES,Autoservicios,1105,7.50103E+12,BIBERON VIDRIO 240,Ciudad de Mexico,"10,226",0,17,14,26,29,29,43,36,58,53,53,53,43,158,295,454
INFANTI,BIBERONES,Autoservicios,1106,7.50103E+12,BIBERON VIDRIO 120,Ciudad de Mexico,"10,227",0,10,14,34,65,38,67,50,72,58,50,50,19,228,300,528
INFANTI,BIBERONES,Autoservicios,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Ciudad de Mexico,"10,228", 8OZ,83,61,187,292,238,288,194,133,274,202,655,202,"1,148","1,660","2,808"
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Monterrey,"10,229",5 OZ,0,0,4,0,0,0,0,53,20,20,46,82,4,221,226
INFANTI,BIBERONES,Autoservicios,7276,7.50103E+12,BIB FOREST 9OZ,Monterrey,"10,230", 9OZ,10,7,23,49,41,47,8,7,8,2,9,2,178,37,215
INFANTI,BIBERONES,Autoservicios,1137,7.50103E+12,BIBERON 2 OZ MILK,Monterrey,"10,231",2 OZ ,15,32,40,88,61,78,76,37,81,37,80,42,314,352,666
INFANTI,BIBERONES,Autoservicios,1177,7.50103E+12,BIB ADV 2PK TRS 9OZ,Guadalajara,"10,232", 9OZ,4,4,13,26,20,12,13,18,14,10,12,20,79,88,167
INFANTI,BIBERONES,Autoservicios,1170,7.50103E+12,BIBERON ADV 2OZ,Ciudad de Mexico,"10,233", 2OZ,25,14,30,54,54,55,38,65,26,47,58,32,232,266,498
INFANTI,BIBERONES,Autoservicios,1184,7.50103E+12,BIB ADV TRAN 2 P OZ,Ciudad de Mexico,"10,234",P OZ,11,8,11,17,21,17,37,28,65,40,53,67,87,289,376
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Monterrey,"10,235",8 OZ,89,182,70,115,142,142,98,139,226,62,151,110,739,787,"1,526"
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Guadalajara,"10,236", 4OZ,0,238,324,190,247,24,168,259,113,0,242,115,"1,022",898,"1,920"
INFANTI,BIBERONES,Autoservicios,1105,7.50103E+12,BIBERON VIDRIO 240,Guadalajara,"10,237",0,0,41,38,53,5,7,29,96,41,0,24,17,144,206,350
INFANTI,BIBERONES,Autoservicios,1106,7.50103E+12,BIBERON VIDRIO 120,Monterrey,"10,238",0,0,48,34,22,36,10,41,86,62,0,24,48,149,262,410
INFANTI,BIBERONES,Autoservicios,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Ciudad de Mexico,"10,239", 8OZ,0,176,295,248,40,90,151,284,432,0,176,137,850,"1,181","2,030"
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Ciudad de Mexico,"10,240",5 OZ,0,0,0,0,0,0,0,345,134,0,86,135, -   ,700,700
INFANTI,BIBERONES,Autoservicios,1137,7.50103E+12,BIBERON 2 OZ MILK,Ciudad de Mexico,"10,241",2 OZ ,0,38,45,34,10,14,25,57,83,0,17,31,141,214,355
INFANTI,BIBERONES,Autoservicios,1177,7.50103E+12,BIB ADV 2PK TRS 9OZ,Monterrey,"10,242", 9OZ,0,6,14,25,13,0,8,29,25,0,1,24,59,88,146
INFANTI,BIBERONES,Autoservicios,1170,7.50103E+12,BIBERON ADV 2OZ,Monterrey,"10,243", 2OZ,0,57,104,66,34,16,46,121,39,0,88,42,278,337,614
INFANTI,BIBERONES,Autoservicios,1184,7.50103E+12,BIB ADV TRAN 2 P OZ,Monterrey,"10,244",P OZ,0,12,17,22,4,1,29,70,37,0,28,50,55,214,268
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Guadalajara,"10,245",8 OZ,0,912,552,420,348,0,221,878,559,0,233,274,"2,232","2,165","4,397"
INFANTI,BIBERONES,Autoservicios,7229,7.50103E+12,BIB ACUARIO 4OZ,Ciudad de Mexico,"10,246", 4OZ,295,163,235,254,422,679,403,48,353,490,365,386,"2,050","2,045","4,094"
INFANTI,BIBERONES,Autoservicios,1105,7.50103E+12,BIBERON VIDRIO 240,Ciudad de Mexico,"10,247",0,67,29,46,41,103,79,84,26,122,94,106,74,365,506,871
INFANTI,BIBERONES,Autoservicios,1106,7.50103E+12,BIBERON VIDRIO 120,Monterrey,"10,248",0,110,77,46,84,98,144,74,19,94,96,98,38,559,420,979
INFANTI,BIBERONES,Autoservicios,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Guadalajara,"10,249", 8OZ,328,137,277,252,691,713,374,115,475,418,"1,192",259,"2,398","2,833","5,231"
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Guadalajara,"10,250",5 OZ,0,0,60,0,0,0,0,178,143,311,384,306,60,"1,322","1,382"
INFANTI,BIBERONES,Autoservicios,1137,7.50103E+12,BIBERON 2 OZ MILK,Monterrey,"10,251",2 OZ ,61,31,37,68,81,173,78,16,68,71,112,60,451,404,855
INFANTI,BIBERONES,Autoservicios,1177,7.50103E+12,BIB ADV 2PK TRS 9OZ,Ciudad de Mexico,"10,252", 9OZ,17,17,14,18,31,28,32,17,30,26,17,24,125,146,271
INFANTI,BIBERONES,Autoservicios,1170,7.50103E+12,BIBERON ADV 2OZ,Ciudad de Mexico,"10,253", 2OZ,149,71,77,79,163,158,77,64,105,146,107,81,697,579,"1,276"
INFANTI,BIBERONES,Autoservicios,1184,7.50103E+12,BIB ADV TRAN 2 P OZ,Ciudad de Mexico,"10,254",P OZ,41,8,11,15,32,27,55,5,77,79,72,64,135,352,487
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Monterrey,"10,255",8 OZ,946,118,374,336,782,"1,070",499,259,878,554,797,996,"3,626","3,984","7,610"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,256",0 OZ,0,0,0,67,222,508,4,300,60,120,240,180,797,904,"1,700"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,257", 4OZ,0,24,444,230,350,113,168,605,235,134,437,437,"1,162","2,016","3,178"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"10,258",9 OZ,0,0,0,0,0,0,0,39,31,23,23,62, -   ,179,179
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,259", 8OZ,370,235,"1,008",504,907,"1,008",0,974,"1,006",0,806,806,"4,032","3,593","7,625"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,260",0 OZ,115,185,210,120,30,480,150,115,170,120,270,150,"1,140",976,"2,116"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,261", 4OZ,91,77,187,185,134,379,96,110,180,84,259,115,"1,054",845,"1,898"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"10,262",9 OZ,0,0,8,0,0,0,0,47,8,8,39,55,8,157,164
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"10,263", 8OZ,130,122,192,288,134,535,235,202,370,134,235,235,"1,402","1,411","2,813"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"10,264",0 OZ,0,0,0,0,40,7,173,26,0,30,90,0,47,319,366
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"10,265",9 OZ,0,0,0,0,0,0,0,0,0,8,19,0, -   ,26,26
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,266", 8OZ,0,0,0,0,0,0,504,101,0,269,0,0, -   ,874,874
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,267",0 OZ,246,385,187,186,244,494,90,120,360,300,330,360,"1,742","1,560","3,302"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,268", 4OZ,180,276,545,470,634,674,67,302,470,403,302,403,"2,779","1,949","4,728"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,269",9 OZ,0,0,1,0,0,0,0,39,47,62,133,94,1,374,376
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"10,270", 8OZ,379,475,811,722,922,"1,193",36,"1,006","1,310",571,941,605,"4,502","4,469","8,971"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Guadalajara,"10,271",0 OZ,53,0,52,85,0,0,150,330,0,30,150,0,190,660,850
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,272", 4OZ,55,0,170,108,0,0,202,302,0,34,370,0,334,907,"1,241"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"10,273",9 OZ,0,0,11,0,0,0,0,47,0,31,70,16,11,164,175
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"10,274", 8OZ,122,0,293,173,0,0,504,101,0,0,437,0,588,"1,042","1,630"
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Guadalajara,"10,275",0 OZ,0,0,0,91,100,42,180,120,90,90,180,150,233,810,"1,043"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Guadalajara,"10,276", 4OZ,175,137,425,319,151,74,168,235,67,134,134,134,"1,282",874,"2,155"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,277",9 OZ,0,0,0,0,0,0,0,47,31,62,39,78, -   ,257,257
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,278", 8OZ,348,348,953,461,353,139,571,470,739,202,437,470,"2,602","2,890","5,491"
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"10,279", 8OZ,26,101,0,0,0,0,0,0,0,34,0,0,127,34,161
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"10,280",0 OZ,0,0,0,32,523,396,360,360,330,180,420,300,952,"1,950","2,902"
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"10,281", 4OZ,0,0,0,10,31,0,0,0,0,0,26,0,41,26,67
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"10,282",9 OZ,0,0,0,5,36,0,0,0,0,0,24,0,41,24,65
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"10,283", 8OZ,0,0,0,41,94,0,0,0,0,0,38,0,134,38,173
INFANTI,BIBERONES,Autoservicios,1275,7.50103E+12,BIB FOREST 20 OZ,Guadalajara,"10,284",0 OZ,0,0,0,0,0,0,0,0,0,2,39,12, -   ,53,53
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"10,285", 4OZ,0,0,0,72,307,0,0,0,0,0,127,0,379,127,506
